2.23	4.70E+00	-2.43E+00
2.235	4.75E+00	-2.51E+00
2.24	4.81E+00	-2.59E+00
2.245	4.90E+00	-2.64E+00
2.25	5.04E+00	-2.66E+00
2.255	5.20E+00	-2.66E+00
2.26	5.36E+00	-2.66E+00
2.265	5.49E+00	-2.66E+00
2.27	5.56E+00	-2.65E+00
2.275	5.58E+00	-2.60E+00
2.28	5.56E+00	-2.49E+00
2.285	5.53E+00	-2.34E+00
2.29	5.51E+00	-2.16E+00
2.295	5.51E+00	-1.98E+00
2.3	5.53E+00	-1.82E+00
2.305	5.54E+00	-1.66E+00
2.31	5.54E+00	-1.48E+00
2.315	5.53E+00	-1.26E+00
2.32	5.52E+00	-9.76E-01
2.325	5.55E+00	-6.44E-01
2.33	5.61E+00	-2.95E-01
2.335	5.73E+00	3.57E-02
2.34	5.87E+00	3.24E-01
2.345	5.99E+00	5.77E-01
2.35	6.06E+00	8.26E-01
2.355	6.01E+00	1.11E+00
2.36	5.82E+00	1.46E+00
2.365	5.48E+00	1.86E+00
2.37	4.98E+00	2.28E+00
2.375	4.36E+00	2.65E+00
2.38	3.64E+00	2.92E+00
2.385	2.86E+00	3.08E+00
2.39	2.06E+00	3.13E+00
2.395	1.26E+00	3.11E+00
2.4	4.94E-01	3.07E+00
2.405	-2.34E-01	3.05E+00
2.41	-9.17E-01	3.06E+00
2.415	-1.56E+00	3.08E+00
2.42	-2.15E+00	3.12E+00
2.425	-2.70E+00	3.15E+00
2.43	-3.21E+00	3.17E+00
2.435	-3.67E+00	3.19E+00
2.44	-4.10E+00	3.21E+00
2.445	-4.50E+00	3.22E+00
2.45	-4.88E+00	3.22E+00
2.455	-5.27E+00	3.17E+00
2.46	-5.66E+00	3.06E+00
2.465	-6.06E+00	2.87E+00
2.47	-6.44E+00	2.62E+00
2.475	-6.78E+00	2.33E+00
2.48	-7.07E+00	2.02E+00
2.485	-7.27E+00	1.73E+00
2.49	-7.41E+00	1.46E+00
2.495	-7.48E+00	1.21E+00
2.5	-7.52E+00	9.62E-01
2.505	-7.53E+00	7.28E-01
2.51	-7.54E+00	5.07E-01
2.515	-7.55E+00	3.10E-01
2.52	-7.55E+00	1.49E-01
2.525	-7.55E+00	3.55E-02
2.53	-7.53E+00	-2.47E-02
2.535	-7.51E+00	-3.01E-02
2.54	-7.47E+00	1.92E-02
2.545	-7.43E+00	1.23E-01
2.55	-7.38E+00	2.79E-01
2.555	-7.32E+00	4.85E-01
2.56	-7.25E+00	7.32E-01
2.565	-7.17E+00	1.01E+00
2.57	-7.08E+00	1.30E+00
2.575	-6.98E+00	1.60E+00
2.58	-6.89E+00	1.89E+00
2.585	-6.81E+00	2.18E+00
2.59	-6.76E+00	2.47E+00
2.595	-6.72E+00	2.75E+00
2.6	-6.69E+00	3.00E+00
2.605	-6.69E+00	3.22E+00
2.61	-6.69E+00	3.39E+00
2.615	-6.72E+00	3.50E+00
2.62	-6.75E+00	3.55E+00
2.625	-6.79E+00	3.56E+00
2.63	-6.83E+00	3.55E+00
2.635	-6.85E+00	3.53E+00
2.64	-6.86E+00	3.51E+00
2.645	-6.87E+00	3.47E+00
2.65	-6.89E+00	3.40E+00
2.655	-6.95E+00	3.26E+00
2.66	-7.07E+00	3.07E+00
2.665	-7.24E+00	2.83E+00
2.67	-7.46E+00	2.59E+00
2.675	-7.69E+00	2.40E+00
2.68	-7.91E+00	2.30E+00
2.685	-8.09E+00	2.33E+00
2.69	-8.20E+00	2.49E+00
2.695	-8.24E+00	2.76E+00
2.7	-8.19E+00	3.10E+00
