     time_s        PosA1T_m       PosA3V_m   
   2.485000e+01    5.580544e-04    1.400093e-03
   2.485500e+01    5.437637e-04    1.400093e-03
   2.486000e+01    5.225509e-04    1.393020e-03
   2.486500e+01    5.154056e-04    1.393020e-03
   2.487000e+01    4.868242e-04    1.393020e-03
   2.487500e+01    4.796788e-04    1.393020e-03
   2.488000e+01    4.513207e-04    1.378872e-03
   2.488500e+01    4.441754e-04    1.378872e-03
   2.489000e+01    4.155940e-04    1.378872e-03
   2.489500e+01    4.227393e-04    1.378872e-03
   2.490000e+01    4.013033e-04    1.371798e-03
   2.490500e+01    4.013033e-04    1.378872e-03
   2.491000e+01    3.941579e-04    1.385946e-03
   2.491500e+01    3.941579e-04    1.385946e-03
   2.492000e+01    3.800905e-04    1.385946e-03
   2.492500e+01    3.657998e-04    1.385946e-03
   2.493000e+01    3.586545e-04    1.385946e-03
   2.493500e+01    3.443638e-04    1.378872e-03
   2.494000e+01    3.443638e-04    1.378872e-03
   2.494500e+01    3.372184e-04    1.371798e-03
   2.495000e+01    3.443638e-04    1.378872e-03
   2.495500e+01    3.300731e-04    1.378872e-03
   2.496000e+01    3.231510e-04    1.378872e-03
   2.496500e+01    3.160057e-04    1.378872e-03
   2.497000e+01    3.300731e-04    1.378872e-03
   2.497500e+01    3.300731e-04    1.378872e-03
   2.498000e+01    3.300731e-04    1.378872e-03
   2.498500e+01    3.300731e-04    1.371798e-03
   2.499000e+01    3.300731e-04    1.385946e-03
   2.499500e+01    3.372184e-04    1.378872e-03
   2.500000e+01    3.372184e-04    1.378872e-03
   2.500500e+01    3.443638e-04    1.385946e-03
   2.501000e+01    3.443638e-04    1.378872e-03
   2.501500e+01    3.586545e-04    1.385946e-03
   2.502000e+01    3.586545e-04    1.393020e-03
   2.502500e+01    3.657998e-04    1.385946e-03
   2.503000e+01    3.729452e-04    1.385946e-03
   2.503500e+01    3.729452e-04    1.378872e-03
   2.504000e+01    3.941579e-04    1.385946e-03
   2.504500e+01    3.941579e-04    1.378872e-03
   2.505000e+01    4.084486e-04    1.385946e-03
   2.505500e+01    4.084486e-04    1.378872e-03
   2.506000e+01    4.370300e-04    1.378872e-03
   2.506500e+01    4.441754e-04    1.385946e-03
   2.507000e+01    4.582428e-04    1.385946e-03
   2.507500e+01    4.653881e-04    1.378872e-03
   2.508000e+01    4.939695e-04    1.378872e-03
   2.508500e+01    5.082602e-04    1.378872e-03
   2.509000e+01    5.225509e-04    1.378872e-03
   2.509500e+01    5.437637e-04    1.378872e-03
   2.510000e+01    5.509090e-04    1.385946e-03
   2.510500e+01    5.794904e-04    1.378872e-03
   2.511000e+01    5.935578e-04    1.371798e-03
   2.511500e+01    6.292846e-04    1.378872e-03
   2.512000e+01    6.292846e-04    1.378872e-03
   2.512500e+01    6.719334e-04    1.385946e-03
   2.513000e+01    6.719334e-04    1.378872e-03
   2.513500e+01    7.076601e-04    1.385946e-03
   2.514000e+01    7.148055e-04    1.385946e-03
   2.514500e+01    7.503089e-04    1.378872e-03
   2.515000e+01    7.645996e-04    1.378872e-03
   2.515500e+01    7.858124e-04    1.378872e-03
   2.516000e+01    8.072484e-04    1.378872e-03
   2.516500e+01    8.143938e-04    1.385946e-03
   2.517000e+01    8.498972e-04    1.393020e-03
   2.517500e+01    8.641879e-04    1.400093e-03
   2.518000e+01    8.999147e-04    1.400093e-03
   2.518500e+01    8.999147e-04    1.400093e-03
   2.519000e+01    9.282728e-04    1.393020e-03
   2.519500e+01    9.354181e-04    1.400093e-03
   2.520000e+01    9.711449e-04    1.400093e-03
   2.520500e+01    9.782902e-04    1.393020e-03
   2.521000e+01    9.995030e-04    1.393020e-03
   2.521500e+01    1.013794e-03    1.385946e-03
   2.522000e+01    1.028084e-03    1.385946e-03
   2.522500e+01    1.049297e-03    1.385946e-03
   2.523000e+01    1.070733e-03    1.371798e-03
   2.523500e+01    1.092169e-03    1.378872e-03
   2.524000e+01    1.099315e-03    1.385946e-03
   2.524500e+01    1.113382e-03    1.393020e-03
   2.525000e+01    1.127673e-03    1.385946e-03
   2.525500e+01    1.156254e-03    1.378872e-03
   2.526000e+01    1.163399e-03    1.385946e-03
   2.526500e+01    1.184612e-03    1.378872e-03
   2.527000e+01    1.191758e-03    1.385946e-03
   2.527500e+01    1.206048e-03    1.378872e-03
   2.528000e+01    1.220339e-03    1.371798e-03
   2.528500e+01    1.227484e-03    1.378872e-03
   2.529000e+01    1.241775e-03    1.385946e-03
   2.529500e+01    1.248697e-03    1.393020e-03
   2.530000e+01    1.262988e-03    1.393020e-03
   2.530500e+01    1.270133e-03    1.378872e-03
   2.531000e+01    1.284424e-03    1.385946e-03
   2.531500e+01    1.291569e-03    1.385946e-03
   2.532000e+01    1.298714e-03    1.378872e-03
   2.532500e+01    1.305860e-03    1.385946e-03
   2.533000e+01    1.305860e-03    1.378872e-03
   2.533500e+01    1.327073e-03    1.378872e-03
   2.534000e+01    1.327073e-03    1.371798e-03
   2.534500e+01    1.334218e-03    1.378872e-03
   2.535000e+01    1.327073e-03    1.378872e-03
   2.535500e+01    1.341363e-03    1.378872e-03
   2.536000e+01    1.327073e-03    1.378872e-03
   2.536500e+01    1.341363e-03    1.385946e-03
   2.537000e+01    1.341363e-03    1.393020e-03
   2.537500e+01    1.348509e-03    1.393020e-03
   2.538000e+01    1.348509e-03    1.393020e-03
   2.538500e+01    1.348509e-03    1.393020e-03
   2.539000e+01    1.348509e-03    1.393020e-03
   2.539500e+01    1.341363e-03    1.393020e-03
   2.540000e+01    1.348509e-03    1.393020e-03
   2.540500e+01    1.334218e-03    1.393020e-03
   2.541000e+01    1.355654e-03    1.393020e-03
   2.541500e+01    1.334218e-03    1.393020e-03
   2.542000e+01    1.341363e-03    1.393020e-03
   2.542500e+01    1.327073e-03    1.400093e-03
   2.543000e+01    1.341363e-03    1.393020e-03
   2.543500e+01    1.327073e-03    1.393020e-03
   2.544000e+01    1.327073e-03    1.400093e-03
   2.544500e+01    1.319927e-03    1.385946e-03
   2.545000e+01    1.319927e-03    1.393020e-03
   2.545500e+01    1.312782e-03    1.393020e-03
   2.546000e+01    1.298714e-03    1.400093e-03
   2.546500e+01    1.298714e-03    1.393020e-03
   2.547000e+01    1.284424e-03    1.393020e-03
   2.547500e+01    1.277278e-03    1.400093e-03
   2.548000e+01    1.255842e-03    1.400093e-03
   2.548500e+01    1.255842e-03    1.393020e-03
   2.549000e+01    1.227484e-03    1.393020e-03
   2.549500e+01    1.220339e-03    1.400093e-03
   2.550000e+01    1.191758e-03    1.393020e-03
   2.550500e+01    1.184612e-03    1.393020e-03
   2.551000e+01    1.163399e-03    1.393020e-03
   2.551500e+01    1.141963e-03    1.400093e-03
   2.552000e+01    1.120527e-03    1.393020e-03
   2.552500e+01    1.099315e-03    1.400093e-03
   2.553000e+01    1.070733e-03    1.400093e-03
   2.553500e+01    1.042375e-03    1.393020e-03
   2.554000e+01    1.020939e-03    1.393020e-03
   2.554500e+01    9.923576e-04    1.385946e-03
   2.555000e+01    9.639995e-04    1.393020e-03
   2.555500e+01    9.282728e-04    1.393020e-03
   2.556000e+01    8.999147e-04    1.400093e-03
   2.556500e+01    8.641879e-04    1.400093e-03
   2.557000e+01    8.286845e-04    1.393020e-03
   2.557500e+01    7.858124e-04    1.393020e-03
   2.558000e+01    7.431636e-04    1.400093e-03
   2.558500e+01    7.148055e-04    1.400093e-03
   2.559000e+01    6.719334e-04    1.393020e-03
   2.559500e+01    6.435753e-04    1.393020e-03
   2.560000e+01    5.866358e-04    1.400093e-03
   2.560500e+01    5.580544e-04    1.400093e-03
   2.561000e+01    5.082602e-04    1.393020e-03
   2.561500e+01    4.725335e-04    1.400093e-03
   2.562000e+01    4.370300e-04    1.393020e-03
   2.562500e+01    3.872359e-04    1.393020e-03
   2.563000e+01    3.515091e-04    1.407167e-03
   2.563500e+01    3.017150e-04    1.393020e-03
   2.564000e+01    2.659882e-04    1.393020e-03
   2.564500e+01    2.090487e-04    1.400093e-03
   2.565000e+01    1.735453e-04    1.407167e-03
   2.565500e+01    1.166058e-04    1.400093e-03
   2.566000e+01    8.802436e-05    1.393020e-03
   2.566500e+01    3.108486e-05    1.393020e-03
   2.567000e+01    2.503458e-06    1.393020e-03
   2.567500e+01   -5.443604e-05    1.393020e-03
   2.568000e+01   -8.993950e-05    1.393020e-03
   2.568500e+01   -1.397337e-04    1.393020e-03
   2.569000e+01   -1.754604e-04    1.393020e-03
   2.569500e+01   -2.181092e-04    1.393020e-03
   2.570000e+01   -2.679034e-04    1.400093e-03
   2.570500e+01   -3.036301e-04    1.407167e-03
   2.571000e+01   -3.605696e-04    1.393020e-03
   2.571500e+01   -3.891510e-04    1.393020e-03
   2.572000e+01   -4.460905e-04    1.400093e-03
   2.572500e+01   -4.673033e-04    1.400093e-03
   2.573000e+01   -5.242428e-04    1.393020e-03
   2.573500e+01   -5.456788e-04    1.385946e-03
   2.574000e+01   -5.954730e-04    1.400093e-03
   2.574500e+01   -6.169090e-04    1.393020e-03
   2.575000e+01   -6.595578e-04    1.400093e-03
   2.575500e+01   -6.881392e-04    1.393020e-03
   2.576000e+01   -7.167206e-04    1.385946e-03
   2.576500e+01   -7.522241e-04    1.393020e-03
   2.577000e+01   -7.665148e-04    1.385946e-03
   2.577500e+01   -8.020182e-04    1.393020e-03
   2.578000e+01   -8.234543e-04    1.400093e-03
   2.578500e+01   -8.589577e-04    1.400093e-03
   2.579000e+01   -8.803938e-04    1.393020e-03
   2.579500e+01   -9.089752e-04    1.400093e-03
   2.580000e+01   -9.158972e-04    1.400093e-03
   2.580500e+01   -9.373333e-04    1.393020e-03
   2.581000e+01   -9.516240e-04    1.393020e-03
   2.581500e+01   -9.659147e-04    1.400093e-03
   2.582000e+01   -9.799821e-04    1.393020e-03
   2.582500e+01   -9.871274e-04    1.393020e-03
   2.583000e+01   -1.001418e-03    1.393020e-03
   2.583500e+01   -1.008563e-03    1.393020e-03
   2.584000e+01   -1.008563e-03    1.385946e-03
   2.584500e+01   -1.008563e-03    1.378872e-03
   2.585000e+01   -1.015709e-03    1.378872e-03
   2.585500e+01   -1.015709e-03    1.385946e-03
   2.586000e+01   -1.015709e-03    1.378872e-03
   2.586500e+01   -1.015709e-03    1.385946e-03
   2.587000e+01   -1.008563e-03    1.385946e-03
   2.587500e+01   -1.015709e-03    1.393020e-03
   2.588000e+01   -1.008563e-03    1.393020e-03
   2.588500e+01   -1.008563e-03    1.385946e-03
   2.589000e+01   -9.871274e-04    1.385946e-03
   2.589500e+01   -9.942728e-04    1.393020e-03
   2.590000e+01   -9.799821e-04    1.378872e-03
   2.590500e+01   -9.871274e-04    1.385946e-03
   2.591000e+01   -9.730600e-04    1.385946e-03
   2.591500e+01   -9.730600e-04    1.385946e-03
   2.592000e+01   -9.587693e-04    1.385946e-03
   2.592500e+01   -9.516240e-04    1.378872e-03
   2.593000e+01   -9.444786e-04    1.385946e-03
   2.593500e+01   -9.373333e-04    1.385946e-03
   2.594000e+01   -9.373333e-04    1.378872e-03
   2.594500e+01   -9.158972e-04    1.378872e-03
   2.595000e+01   -9.158972e-04    1.385946e-03
   2.595500e+01   -8.875391e-04    1.393020e-03
   2.596000e+01   -8.946845e-04    1.378872e-03
   2.596500e+01   -8.732484e-04    1.378872e-03
   2.597000e+01   -8.803938e-04    1.385946e-03
   2.597500e+01   -8.448903e-04    1.378872e-03
   2.598000e+01   -8.448903e-04    1.371798e-03
   2.598500e+01   -8.305996e-04    1.378872e-03
   2.599000e+01   -8.234543e-04    1.393020e-03
   2.599500e+01   -8.091636e-04    1.393020e-03
   2.600000e+01   -8.020182e-04    1.385946e-03
   2.600500e+01   -7.877275e-04    1.385946e-03
   2.601000e+01   -7.665148e-04    1.378872e-03
   2.601500e+01   -7.665148e-04    1.371798e-03
   2.602000e+01   -7.522241e-04    1.378872e-03
   2.602500e+01   -7.522241e-04    1.385946e-03
   2.603000e+01   -7.379334e-04    1.385946e-03
   2.603500e+01   -7.379334e-04    1.378872e-03
   2.604000e+01   -7.167206e-04    1.378872e-03
   2.604500e+01   -7.167206e-04    1.385946e-03
   2.605000e+01   -7.024299e-04    1.378872e-03
   2.605500e+01   -7.095753e-04    1.378872e-03
   2.606000e+01   -7.024299e-04    1.378872e-03
   2.606500e+01   -7.024299e-04    1.378872e-03
   2.607000e+01   -7.095753e-04    1.378872e-03
   2.607500e+01   -7.095753e-04    1.378872e-03
   2.608000e+01   -7.095753e-04    1.378872e-03
   2.608500e+01   -6.952846e-04    1.393020e-03
   2.609000e+01   -7.024299e-04    1.385946e-03
   2.609500e+01   -7.024299e-04    1.393020e-03
   2.610000e+01   -7.167206e-04    1.385946e-03
   2.610500e+01   -7.167206e-04    1.385946e-03
   2.611000e+01   -7.167206e-04    1.385946e-03
   2.611500e+01   -7.236427e-04    1.393020e-03
   2.612000e+01   -7.236427e-04    1.385946e-03
   2.612500e+01   -7.236427e-04    1.385946e-03
   2.613000e+01   -7.236427e-04    1.393020e-03
   2.613500e+01   -7.379334e-04    1.385946e-03
   2.614000e+01   -7.379334e-04    1.378872e-03
   2.614500e+01   -7.450787e-04    1.385946e-03
   2.615000e+01   -7.450787e-04    1.378872e-03
   2.615500e+01   -7.593694e-04    1.385946e-03
   2.616000e+01   -7.736601e-04    1.385946e-03
   2.616500e+01   -7.736601e-04    1.378872e-03
   2.617000e+01   -7.808055e-04    1.385946e-03
   2.617500e+01   -7.808055e-04    1.385946e-03
   2.618000e+01   -7.948729e-04    1.378872e-03
   2.618500e+01   -7.877275e-04    1.385946e-03
   2.619000e+01   -8.091636e-04    1.378872e-03
   2.619500e+01   -8.020182e-04    1.393020e-03
   2.620000e+01   -8.163089e-04    1.407167e-03
   2.620500e+01   -8.020182e-04    1.393020e-03
   2.621000e+01   -8.163089e-04    1.385946e-03
   2.621500e+01   -8.163089e-04    1.385946e-03
   2.622000e+01   -8.305996e-04    1.385946e-03
   2.622500e+01   -8.305996e-04    1.378872e-03
   2.623000e+01   -8.305996e-04    1.378872e-03
   2.623500e+01   -8.305996e-04    1.378872e-03
   2.624000e+01   -8.234543e-04    1.378872e-03
   2.624500e+01   -8.305996e-04    1.385946e-03
   2.625000e+01   -8.163089e-04    1.393020e-03
   2.625500e+01   -8.305996e-04    1.393020e-03
   2.626000e+01   -8.091636e-04    1.393020e-03
   2.626500e+01   -8.305996e-04    1.378872e-03
   2.627000e+01   -8.163089e-04    1.378872e-03
   2.627500e+01   -8.234543e-04    1.378872e-03
   2.628000e+01   -8.020182e-04    1.378872e-03
   2.628500e+01   -8.091636e-04    1.378872e-03
   2.629000e+01   -7.948729e-04    1.378872e-03
   2.629500e+01   -7.948729e-04    1.385946e-03
   2.630000e+01   -7.948729e-04    1.385946e-03
   2.630500e+01   -7.808055e-04    1.385946e-03
   2.631000e+01   -7.736601e-04    1.385946e-03
   2.631500e+01   -7.593694e-04    1.378872e-03
   2.632000e+01   -7.665148e-04    1.378872e-03
   2.632500e+01   -7.522241e-04    1.378872e-03
   2.633000e+01   -7.522241e-04    1.385946e-03
   2.633500e+01   -7.236427e-04    1.385946e-03
   2.634000e+01   -7.167206e-04    1.385946e-03
   2.634500e+01   -6.952846e-04    1.385946e-03
   2.635000e+01   -6.809939e-04    1.378872e-03
   2.635500e+01   -6.595578e-04    1.385946e-03
   2.636000e+01   -6.454904e-04    1.385946e-03
   2.636500e+01   -6.240544e-04    1.385946e-03
   2.637000e+01   -6.026183e-04    1.385946e-03
   2.637500e+01   -5.814056e-04    1.378872e-03
   2.638000e+01   -5.528242e-04    1.393020e-03
   2.638500e+01   -5.385335e-04    1.385946e-03
   2.639000e+01   -5.101754e-04    1.385946e-03
   2.639500e+01   -4.815940e-04    1.385946e-03
   2.640000e+01   -4.532359e-04    1.378872e-03
   2.640500e+01   -4.246545e-04    1.385946e-03
   2.641000e+01   -3.960731e-04    1.378872e-03
   2.641500e+01   -3.605696e-04    1.385946e-03
   2.642000e+01   -3.391336e-04    1.385946e-03
   2.642500e+01   -3.036301e-04    1.385946e-03
   2.643000e+01   -2.821941e-04    1.393020e-03
   2.643500e+01   -2.395453e-04    1.400093e-03
   2.644000e+01   -2.181092e-04    1.400093e-03
   2.644500e+01   -1.754604e-04    1.400093e-03
   2.645000e+01   -1.540244e-04    1.400093e-03
   2.645500e+01   -1.256662e-04    1.393020e-03
   2.646000e+01   -9.708485e-05    1.385946e-03
   2.646500e+01   -6.850345e-05    1.385946e-03
   2.647000e+01   -3.300000e-05    1.385946e-03
   2.647500e+01   -4.418599e-06    1.385946e-03
   2.648000e+01    3.823021e-05    1.393020e-03
   2.648500e+01    5.966625e-05    1.393020e-03
   2.649000e+01    1.023151e-04    1.400093e-03
   2.649500e+01    1.237511e-04    1.400093e-03
   2.650000e+01    1.663999e-04    1.400093e-03
   2.650500e+01    1.878360e-04    1.393020e-03
   2.651000e+01    2.304848e-04    1.393020e-03
   2.651500e+01    2.519208e-04    1.400093e-03
   2.652000e+01    2.945696e-04    1.393020e-03
   2.652500e+01    3.231510e-04    1.393020e-03
   2.653000e+01    3.586545e-04    1.393020e-03
   2.653500e+01    3.941579e-04    1.393020e-03
   2.654000e+01    4.227393e-04    1.393020e-03
   2.654500e+01    4.582428e-04    1.393020e-03
   2.655000e+01    4.796788e-04    1.400093e-03
   2.655500e+01    5.225509e-04    1.400093e-03
   2.656000e+01    5.366183e-04    1.400093e-03
   2.656500e+01    5.794904e-04    1.393020e-03
   2.657000e+01    6.007032e-04    1.393020e-03
   2.657500e+01    6.435753e-04    1.400093e-03
   2.658000e+01    6.647880e-04    1.393020e-03
   2.658500e+01    6.933694e-04    1.393020e-03
   2.659000e+01    7.148055e-04    1.400093e-03
   2.659500e+01    7.431636e-04    1.400093e-03
   2.660000e+01    7.717450e-04    1.400093e-03
   2.660500e+01    7.929577e-04    1.400093e-03
   2.661000e+01    8.215391e-04    1.393020e-03
   2.661500e+01    8.429752e-04    1.393020e-03
   2.662000e+01    8.641879e-04    1.393020e-03
   2.662500e+01    8.784786e-04    1.400093e-03
   2.663000e+01    9.070600e-04    1.400093e-03
   2.663500e+01    9.211274e-04    1.400093e-03
   2.664000e+01    9.354181e-04    1.393020e-03
   2.664500e+01    9.568542e-04    1.393020e-03
   2.665000e+01    9.711449e-04    1.393020e-03
   2.665500e+01    9.923576e-04    1.393020e-03
   2.666000e+01    1.006648e-03    1.393020e-03
   2.666500e+01    1.020939e-03    1.393020e-03
   2.667000e+01    1.028084e-03    1.385946e-03
   2.667500e+01    1.049297e-03    1.393020e-03
   2.668000e+01    1.056442e-03    1.393020e-03
   2.668500e+01    1.070733e-03    1.407167e-03
   2.669000e+01    1.077879e-03    1.400093e-03
   2.669500e+01    1.092169e-03    1.400093e-03
   2.670000e+01    1.099315e-03    1.400093e-03
   2.670500e+01    1.106460e-03    1.393020e-03
   2.671000e+01    1.120527e-03    1.385946e-03
   2.671500e+01    1.113382e-03    1.378872e-03
   2.672000e+01    1.127673e-03    1.385946e-03
   2.672500e+01    1.127673e-03    1.385946e-03
   2.673000e+01    1.149109e-03    1.378872e-03
   2.673500e+01    1.149109e-03    1.385946e-03
   2.674000e+01    1.163399e-03    1.378872e-03
   2.674500e+01    1.149109e-03    1.385946e-03
   2.675000e+01    1.170545e-03    1.378872e-03
   2.675500e+01    1.170545e-03    1.378872e-03
   2.676000e+01    1.177467e-03    1.371798e-03
   2.676500e+01    1.184612e-03    1.378872e-03
   2.677000e+01    1.184612e-03    1.385946e-03
   2.677500e+01    1.198903e-03    1.385946e-03
   2.678000e+01    1.198903e-03    1.385946e-03
   2.678500e+01    1.206048e-03    1.385946e-03
   2.679000e+01    1.206048e-03    1.385946e-03
   2.679500e+01    1.227484e-03    1.385946e-03
   2.680000e+01    1.220339e-03    1.378872e-03
   2.680500e+01    1.241775e-03    1.378872e-03
   2.681000e+01    1.234630e-03    1.378872e-03
   2.681500e+01    1.255842e-03    1.385946e-03
   2.682000e+01    1.248697e-03    1.385946e-03
   2.682500e+01    1.262988e-03    1.378872e-03
   2.683000e+01    1.262988e-03    1.385946e-03
   2.683500e+01    1.277278e-03    1.385946e-03
   2.684000e+01    1.284424e-03    1.385946e-03
   2.684500e+01    1.291569e-03    1.385946e-03
   2.685000e+01    1.305860e-03    1.393020e-03
   2.685500e+01    1.305860e-03    1.400093e-03
   2.686000e+01    1.327073e-03    1.393020e-03
   2.686500e+01    1.319927e-03    1.385946e-03
   2.687000e+01    1.341363e-03    1.385946e-03
   2.687500e+01    1.341363e-03    1.385946e-03
   2.688000e+01    1.362799e-03    1.400093e-03
   2.688500e+01    1.355654e-03    1.385946e-03
   2.689000e+01    1.369945e-03    1.393020e-03
   2.689500e+01    1.376867e-03    1.385946e-03
   2.690000e+01    1.384012e-03    1.385946e-03
   2.690500e+01    1.391157e-03    1.393020e-03
   2.691000e+01    1.398303e-03    1.393020e-03
   2.691500e+01    1.398303e-03    1.393020e-03
   2.692000e+01    1.398303e-03    1.393020e-03
   2.692500e+01    1.405448e-03    1.393020e-03
   2.693000e+01    1.412594e-03    1.393020e-03
   2.693500e+01    1.405448e-03    1.385946e-03
   2.694000e+01    1.398303e-03    1.393020e-03
   2.694500e+01    1.405448e-03    1.378872e-03
   2.695000e+01    1.405448e-03    1.385946e-03
   2.695500e+01    1.398303e-03    1.393020e-03
   2.696000e+01    1.405448e-03    1.393020e-03
   2.696500e+01    1.398303e-03    1.400093e-03
   2.697000e+01    1.405448e-03    1.385946e-03
   2.697500e+01    1.391157e-03    1.385946e-03
   2.698000e+01    1.398303e-03    1.393020e-03
   2.698500e+01    1.391157e-03    1.393020e-03
   2.699000e+01    1.391157e-03    1.393020e-03
   2.699500e+01    1.376867e-03    1.393020e-03
   2.700000e+01    1.362799e-03    1.393020e-03
   2.700500e+01    1.362799e-03    1.393020e-03
   2.701000e+01    1.355654e-03    1.393020e-03
   2.701500e+01    1.355654e-03    1.393020e-03
   2.702000e+01    1.327073e-03    1.385946e-03
   2.702500e+01    1.334218e-03    1.385946e-03
   2.703000e+01    1.312782e-03    1.378872e-03
   2.703500e+01    1.305860e-03    1.378872e-03
   2.704000e+01    1.277278e-03    1.385946e-03
   2.704500e+01    1.277278e-03    1.385946e-03
   2.705000e+01    1.248697e-03    1.393020e-03
   2.705500e+01    1.241775e-03    1.378872e-03
   2.706000e+01    1.213194e-03    1.378872e-03
   2.706500e+01    1.198903e-03    1.385946e-03
   2.707000e+01    1.177467e-03    1.385946e-03
   2.707500e+01    1.156254e-03    1.385946e-03
   2.708000e+01    1.141963e-03    1.385946e-03
   2.708500e+01    1.099315e-03    1.393020e-03
   2.709000e+01    1.092169e-03    1.385946e-03
   2.709500e+01    1.063588e-03    1.378872e-03
   2.710000e+01    1.049297e-03    1.378872e-03
   2.710500e+01    1.013794e-03    1.378872e-03
   2.711000e+01    9.923576e-04    1.378872e-03
   2.711500e+01    9.568542e-04    1.371798e-03
   2.712000e+01    9.425635e-04    1.371798e-03
   2.712500e+01    9.142054e-04    1.378872e-03
   2.713000e+01    8.999147e-04    1.378872e-03
   2.713500e+01    8.713333e-04    1.378872e-03
   2.714000e+01    8.498972e-04    1.385946e-03
   2.714500e+01    8.286845e-04    1.378872e-03
   2.715000e+01    8.001031e-04    1.378872e-03
   2.715500e+01    7.788903e-04    1.378872e-03
   2.716000e+01    7.431636e-04    1.378872e-03
   2.716500e+01    7.288729e-04    1.385946e-03
   2.717000e+01    7.005148e-04    1.378872e-03
   2.717500e+01    6.862241e-04    1.378872e-03
   2.718000e+01    6.576427e-04    1.385946e-03
   2.718500e+01    6.364299e-04    1.385946e-03
   2.719000e+01    6.149939e-04    1.385946e-03
   2.719500e+01    5.935578e-04    1.385946e-03
   2.720000e+01    5.723451e-04    1.378872e-03
   2.720500e+01    5.437637e-04    1.378872e-03
   2.721000e+01    5.225509e-04    1.378872e-03
   2.721500e+01    5.011149e-04    1.385946e-03
   2.722000e+01    4.796788e-04    1.378872e-03
   2.722500e+01    4.513207e-04    1.385946e-03
   2.723000e+01    4.298847e-04    1.378872e-03
   2.723500e+01    4.084486e-04    1.378872e-03
   2.724000e+01    3.800905e-04    1.378872e-03
   2.724500e+01    3.586545e-04    1.378872e-03
   2.725000e+01    3.372184e-04    1.378872e-03
   2.725500e+01    3.231510e-04    1.378872e-03
   2.726000e+01    2.945696e-04    1.385946e-03
   2.726500e+01    2.731336e-04    1.385946e-03
   2.727000e+01    2.376301e-04    1.378872e-03
   2.727500e+01    2.304848e-04    1.378872e-03
   2.728000e+01    2.019034e-04    1.378872e-03
   2.728500e+01    1.878360e-04    1.378872e-03
   2.729000e+01    1.592546e-04    1.378872e-03
   2.729500e+01    1.449639e-04    1.378872e-03
   2.730000e+01    1.166058e-04    1.378872e-03
   2.730500e+01    9.516971e-05    1.378872e-03
   2.731000e+01    7.373366e-05    1.371798e-03
   2.731500e+01    4.537555e-05    1.378872e-03
   2.732000e+01    3.823021e-05    1.385946e-03
   2.732500e+01    2.503458e-06    1.378872e-03
   2.733000e+01    2.503458e-06    1.385946e-03
   2.733500e+01   -3.300000e-05    1.385946e-03
   2.734000e+01   -4.014535e-05    1.378872e-03
   2.734500e+01   -6.850345e-05    1.385946e-03
   2.735000e+01   -8.279415e-05    1.378872e-03
   2.735500e+01   -1.113755e-04    1.378872e-03
   2.736000e+01   -1.113755e-04    1.378872e-03
   2.736500e+01   -1.256662e-04    1.378872e-03
   2.737000e+01   -1.397337e-04    1.378872e-03
   2.737500e+01   -1.540244e-04    1.378872e-03
   2.738000e+01   -1.683151e-04    1.378872e-03
   2.738500e+01   -1.754604e-04    1.378872e-03
   2.739000e+01   -2.038185e-04    1.385946e-03
   2.739500e+01   -2.038185e-04    1.385946e-03
   2.740000e+01   -2.252546e-04    1.385946e-03
   2.740500e+01   -2.252546e-04    1.385946e-03
   2.741000e+01   -2.466906e-04    1.385946e-03
   2.741500e+01   -2.395453e-04    1.378872e-03
   2.742000e+01   -2.607580e-04    1.385946e-03
   2.742500e+01   -2.607580e-04    1.378872e-03
   2.743000e+01   -2.750487e-04    1.378872e-03
   2.743500e+01   -2.821941e-04    1.371798e-03
   2.744000e+01   -2.964848e-04    1.371798e-03
   2.744500e+01   -3.036301e-04    1.371798e-03
   2.745000e+01   -3.036301e-04    1.378872e-03
   2.745500e+01   -3.107755e-04    1.371798e-03
   2.746000e+01   -3.179208e-04    1.378872e-03
   2.746500e+01   -3.250662e-04    1.378872e-03
   2.747000e+01   -3.250662e-04    1.385946e-03
   2.747500e+01   -3.391336e-04    1.385946e-03
   2.748000e+01   -3.462789e-04    1.378872e-03
   2.748500e+01   -3.534243e-04    1.371798e-03
   2.749000e+01   -3.534243e-04    1.371798e-03
   2.749500e+01   -3.677150e-04    1.378872e-03
   2.750000e+01   -3.748603e-04    1.385946e-03
   2.750500e+01   -3.748603e-04    1.385946e-03
   2.751000e+01   -3.891510e-04    1.385946e-03
   2.751500e+01   -3.960731e-04    1.385946e-03
   2.752000e+01   -4.032184e-04    1.378872e-03
   2.752500e+01   -4.175091e-04    1.385946e-03
   2.753000e+01   -4.246545e-04    1.378872e-03
   2.753500e+01   -4.317998e-04    1.378872e-03
   2.754000e+01   -4.460905e-04    1.371798e-03
   2.754500e+01   -4.601579e-04    1.371798e-03
   2.755000e+01   -4.601579e-04    1.378872e-03
   2.755500e+01   -4.815940e-04    1.378872e-03
   2.756000e+01   -4.673033e-04    1.385946e-03
   2.756500e+01   -4.887393e-04    1.385946e-03
   2.757000e+01   -4.815940e-04    1.385946e-03
   2.757500e+01   -5.030300e-04    1.378872e-03
   2.758000e+01   -5.030300e-04    1.378872e-03
   2.758500e+01   -5.242428e-04    1.378872e-03
   2.759000e+01   -5.173207e-04    1.385946e-03
   2.759500e+01   -5.385335e-04    1.378872e-03
